,hotel_id,price,stock,city,date,language,mobile,avatar_id
40,429,248,68,amsterdam,24,dutch,1,322566
41,52,155,30,amsterdam,24,dutch,1,322566
42,105,155,29,amsterdam,24,dutch,1,322566
43,921,81,28,amsterdam,24,dutch,1,322566
44,253,254,70,amsterdam,24,dutch,1,322566
45,234,155,32,amsterdam,24,dutch,1,322566
46,529,227,71,amsterdam,24,dutch,1,322566
47,933,150,34,amsterdam,24,dutch,1,322566
48,880,114,24,amsterdam,24,dutch,1,322566
49,628,150,48,amsterdam,24,dutch,1,322566
50,117,74,16,amsterdam,24,dutch,1,322566
51,657,160,50,amsterdam,24,dutch,1,322566
52,685,264,58,amsterdam,24,dutch,1,322566
53,902,164,59,amsterdam,24,dutch,1,322566
54,557,111,0,amsterdam,24,dutch,1,322566
55,715,155,28,amsterdam,24,dutch,1,322566
56,743,165,32,amsterdam,24,dutch,1,322566
57,465,244,71,amsterdam,24,dutch,1,322566
58,510,256,81,amsterdam,24,dutch,1,322566
59,211,147,35,amsterdam,24,dutch,1,322566
60,9,84,28,amsterdam,24,dutch,1,322566
61,157,253,50,amsterdam,24,dutch,1,322566
62,783,99,11,amsterdam,24,dutch,1,322566
63,224,142,45,amsterdam,24,dutch,1,322566
64,417,151,36,amsterdam,24,dutch,1,322566
65,214,184,45,amsterdam,24,dutch,1,322566
66,166,104,30,amsterdam,24,dutch,1,322566
67,588,173,8,amsterdam,24,dutch,1,322566
68,146,173,49,amsterdam,24,dutch,1,322566
69,158,139,41,amsterdam,24,dutch,1,322566
70,223,150,24,amsterdam,24,dutch,1,322566
71,317,173,44,amsterdam,24,dutch,1,322566
72,218,190,43,amsterdam,24,dutch,1,322566
73,603,264,56,amsterdam,24,dutch,1,322566
74,140,119,22,amsterdam,24,dutch,1,322566
75,230,104,26,amsterdam,24,dutch,1,322566
76,587,151,26,amsterdam,24,dutch,1,322566
77,12,78,13,amsterdam,24,dutch,1,322566
78,373,112,26,amsterdam,24,dutch,1,322566
79,925,101,26,amsterdam,24,dutch,1,322566
80,346,180,49,amsterdam,24,dutch,1,322566
81,627,105,14,amsterdam,24,dutch,1,322566
82,581,145,20,amsterdam,24,dutch,1,322566
83,77,253,70,amsterdam,24,dutch,1,322566
84,967,78,37,amsterdam,24,dutch,1,322566
85,745,103,22,amsterdam,24,dutch,1,322566
86,752,253,64,amsterdam,24,dutch,1,322566
87,256,78,13,amsterdam,24,dutch,1,322566
88,430,157,78,amsterdam,24,dutch,1,322566
89,88,121,22,amsterdam,24,dutch,1,322566
90,475,103,30,amsterdam,24,dutch,1,322566
91,892,187,36,amsterdam,24,dutch,1,322566
92,917,265,69,amsterdam,24,dutch,1,322566
93,460,83,7,amsterdam,24,dutch,1,322566
94,971,151,28,amsterdam,24,dutch,1,322566
95,172,121,23,amsterdam,24,dutch,1,322566
96,34,78,14,amsterdam,24,dutch,1,322566
97,779,186,50,amsterdam,24,dutch,1,322566
98,163,173,52,amsterdam,24,dutch,1,322566
99,455,144,34,amsterdam,24,dutch,1,322566
100,585,74,24,amsterdam,24,dutch,1,322566
101,878,108,39,amsterdam,24,dutch,1,322566
102,960,266,61,amsterdam,24,dutch,1,322566
103,45,162,32,amsterdam,24,dutch,1,322566
104,283,101,28,amsterdam,24,dutch,1,322566
105,271,81,8,amsterdam,24,dutch,1,322566
106,625,188,47,amsterdam,24,dutch,1,322566
107,507,112,22,amsterdam,24,dutch,1,322566
108,410,117,23,amsterdam,24,dutch,1,322566
109,594,231,107,amsterdam,24,dutch,1,322566
110,493,156,30,amsterdam,24,dutch,1,322566
111,567,81,11,amsterdam,24,dutch,1,322566
112,307,107,25,amsterdam,24,dutch,1,322566
113,196,109,10,amsterdam,24,dutch,1,322566
114,724,263,52,amsterdam,24,dutch,1,322566
115,375,105,27,amsterdam,24,dutch,1,322566
116,352,99,48,amsterdam,24,dutch,1,322566
117,366,78,24,amsterdam,24,dutch,1,322566
118,660,159,28,amsterdam,24,dutch,1,322566
119,835,102,51,amsterdam,24,dutch,1,322566
120,442,160,53,amsterdam,24,dutch,1,322566
121,303,188,42,amsterdam,24,dutch,1,322566
122,658,157,36,amsterdam,24,dutch,1,322566
123,548,227,82,amsterdam,24,dutch,1,322566
124,111,117,22,amsterdam,24,dutch,1,322566
125,777,147,35,amsterdam,24,dutch,1,322566
126,369,75,7,amsterdam,24,dutch,1,322566
127,10,151,31,amsterdam,24,dutch,1,322566
128,326,254,68,amsterdam,24,dutch,1,322566
129,311,102,28,amsterdam,24,dutch,1,322566
130,760,176,46,amsterdam,24,dutch,1,322566
131,750,112,13,amsterdam,24,dutch,1,322566
132,630,153,36,amsterdam,24,dutch,1,322566
0,111,148,9,amsterdam,16,slovene,0,322567
1,256,79,3,amsterdam,16,slovene,0,322567
2,271,83,0,amsterdam,16,slovene,0,322567
3,674,122,15,amsterdam,16,slovene,0,322567
4,762,177,16,amsterdam,16,slovene,0,322567
5,223,153,0,amsterdam,16,slovene,0,322567
6,809,267,24,amsterdam,16,slovene,0,322567
7,548,232,50,amsterdam,16,slovene,0,322567
8,777,182,14,amsterdam,16,slovene,0,322567
9,218,208,15,amsterdam,16,slovene,0,322567
10,902,198,23,amsterdam,16,slovene,0,322567
11,588,176,0,amsterdam,16,slovene,0,322567
12,517,117,18,amsterdam,16,slovene,0,322567
13,482,81,1,amsterdam,16,slovene,0,322567
14,269,154,2,amsterdam,16,slovene,0,322567
15,83,178,16,amsterdam,16,slovene,0,322567
16,12,80,4,amsterdam,16,slovene,0,322567
17,317,199,22,amsterdam,16,slovene,0,322567
18,604,131,12,amsterdam,16,slovene,0,322567
19,326,269,29,amsterdam,16,slovene,0,322567
20,806,272,36,amsterdam,16,slovene,0,322567
21,969,80,9,amsterdam,16,slovene,0,322567
22,77,278,22,amsterdam,16,slovene,0,322567
23,892,229,15,amsterdam,16,slovene,0,322567
24,505,110,12,amsterdam,16,slovene,0,322567
25,34,80,5,amsterdam,16,slovene,0,322567
26,369,76,0,amsterdam,16,slovene,0,322567
27,778,110,0,amsterdam,16,slovene,0,322567
28,570,109,10,amsterdam,16,slovene,0,322567
29,960,282,23,amsterdam,16,slovene,0,322567
30,567,93,5,amsterdam,16,slovene,0,322567
31,212,217,15,amsterdam,16,slovene,0,322567
32,867,150,12,amsterdam,16,slovene,0,322567
33,627,107,0,amsterdam,16,slovene,0,322567
34,166,121,15,amsterdam,16,slovene,0,322567
35,760,202,17,amsterdam,16,slovene,0,322567
36,680,153,4,amsterdam,16,slovene,0,322567
37,346,198,19,amsterdam,16,slovene,0,322567
38,417,180,14,amsterdam,16,slovene,0,322567
39,594,235,46,amsterdam,16,slovene,0,322567
40,515,337,22,amsterdam,16,slovene,0,322567
41,373,119,10,amsterdam,16,slovene,0,322567
42,657,178,21,amsterdam,16,slovene,0,322567
43,971,180,16,amsterdam,16,slovene,0,322567
44,880,131,7,amsterdam,16,slovene,0,322567
45,375,107,9,amsterdam,16,slovene,0,322567
46,429,253,39,amsterdam,16,slovene,0,322567
47,945,162,16,amsterdam,16,slovene,0,322567
48,743,169,20,amsterdam,16,slovene,0,322567
49,10,154,12,amsterdam,16,slovene,0,322567
50,660,175,13,amsterdam,16,slovene,0,322567
51,253,259,30,amsterdam,16,slovene,0,322567
52,157,301,30,amsterdam,16,slovene,0,322567
53,585,76,17,amsterdam,16,slovene,0,322567
54,172,133,11,amsterdam,16,slovene,0,322567
55,85,119,10,amsterdam,16,slovene,0,322567
56,460,84,0,amsterdam,16,slovene,0,322567
57,86,113,0,amsterdam,16,slovene,0,322567
58,224,145,30,amsterdam,16,slovene,0,322567
59,603,269,25,amsterdam,16,slovene,0,322567
60,507,128,13,amsterdam,16,slovene,0,322567
61,196,111,0,amsterdam,16,slovene,0,322567
62,214,210,15,amsterdam,16,slovene,0,322567
63,921,93,16,amsterdam,16,slovene,0,322567
64,234,177,14,amsterdam,16,slovene,0,322567
65,925,126,10,amsterdam,16,slovene,0,322567
66,581,151,10,amsterdam,16,slovene,0,322567
67,430,160,43,amsterdam,16,slovene,0,322567
68,706,128,6,amsterdam,16,slovene,0,322567
69,82,110,15,amsterdam,16,slovene,0,322567
70,779,189,27,amsterdam,16,slovene,0,322567
71,475,107,10,amsterdam,16,slovene,0,322567
72,821,111,14,amsterdam,16,slovene,0,322567
73,628,153,22,amsterdam,16,slovene,0,322567
74,493,178,12,amsterdam,16,slovene,0,322567
75,465,259,27,amsterdam,16,slovene,0,322567
76,917,281,27,amsterdam,16,slovene,0,322567
77,835,104,39,amsterdam,16,slovene,0,322567
78,788,110,0,amsterdam,16,slovene,0,322567
79,685,290,21,amsterdam,16,slovene,0,322567
80,117,76,9,amsterdam,16,slovene,0,322567
81,625,191,26,amsterdam,16,slovene,0,322567
82,676,89,6,amsterdam,16,slovene,0,322567
83,510,272,35,amsterdam,16,slovene,0,322567
84,163,177,30,amsterdam,16,slovene,0,322567
85,52,177,14,amsterdam,16,slovene,0,322567
86,283,107,13,amsterdam,16,slovene,0,322567
87,916,109,14,amsterdam,16,slovene,0,322567
88,103,183,40,amsterdam,16,slovene,0,322567
89,230,125,9,amsterdam,16,slovene,0,322567
90,105,177,16,amsterdam,16,slovene,0,322567
91,557,113,0,amsterdam,16,slovene,0,322567
92,9,86,0,amsterdam,16,slovene,0,322567
93,366,80,1,amsterdam,16,slovene,0,322567
94,745,105,13,amsterdam,16,slovene,0,322567
95,807,288,21,amsterdam,16,slovene,0,322567
96,352,101,36,amsterdam,16,slovene,0,322567
97,307,128,12,amsterdam,16,slovene,0,322567
98,878,110,20,amsterdam,16,slovene,0,322567
99,783,101,0,amsterdam,16,slovene,0,322567
100,387,264,23,amsterdam,16,slovene,0,322567
101,587,154,0,amsterdam,16,slovene,0,322567
102,158,154,17,amsterdam,16,slovene,0,322567
103,724,301,29,amsterdam,16,slovene,0,322567
104,450,174,48,amsterdam,16,slovene,0,322567
105,101,329,22,amsterdam,16,slovene,0,322567
106,16,180,0,amsterdam,16,slovene,0,322567
107,933,153,0,amsterdam,16,slovene,0,322567
108,750,114,10,amsterdam,16,slovene,0,322567
109,967,80,20,amsterdam,16,slovene,0,322567
110,918,311,27,amsterdam,16,slovene,0,322567
111,303,215,19,amsterdam,16,slovene,0,322567
112,264,81,0,amsterdam,16,slovene,0,322567
113,311,104,22,amsterdam,16,slovene,0,322567
114,193,150,13,amsterdam,16,slovene,0,322567
115,891,124,7,amsterdam,16,slovene,0,322567
116,45,178,12,amsterdam,16,slovene,0,322567
117,752,268,24,amsterdam,16,slovene,0,322567
118,88,133,8,amsterdam,16,slovene,0,322567
119,630,156,0,amsterdam,16,slovene,0,322567
120,211,150,0,amsterdam,16,slovene,0,322567
121,679,153,11,amsterdam,16,slovene,0,322567
122,442,194,22,amsterdam,16,slovene,0,322567
123,146,184,20,amsterdam,16,slovene,0,322567
0,211,156,80,amsterdam,35,austrian,1,322568
1,916,109,61,amsterdam,35,austrian,1,322568
2,724,246,146,amsterdam,35,austrian,1,322568
3,777,148,88,amsterdam,35,austrian,1,322568
4,529,241,160,amsterdam,35,austrian,1,322568
5,103,190,107,amsterdam,35,austrian,1,322568
6,460,88,32,amsterdam,35,austrian,1,322568
7,783,91,30,amsterdam,35,austrian,1,322568
8,925,103,63,amsterdam,35,austrian,1,322568
9,630,151,89,amsterdam,35,austrian,1,322568
10,660,162,70,amsterdam,35,austrian,1,322568
11,591,247,162,amsterdam,35,austrian,1,322568
12,628,159,82,amsterdam,35,austrian,1,322568
13,417,147,89,amsterdam,35,austrian,1,322568
14,706,114,58,amsterdam,35,austrian,1,322568
15,22,164,70,amsterdam,35,austrian,1,322568
16,212,187,105,amsterdam,35,austrian,1,322568
17,369,77,32,amsterdam,35,austrian,1,322568
18,760,171,115,amsterdam,35,austrian,1,322568
19,750,110,31,amsterdam,35,austrian,1,322568
20,387,241,162,amsterdam,35,austrian,1,322568
21,52,157,74,amsterdam,35,austrian,1,322568
22,366,81,63,amsterdam,35,austrian,1,322568
23,743,149,72,amsterdam,35,austrian,1,322568
24,158,147,81,amsterdam,35,austrian,1,322568
25,921,80,72,amsterdam,35,austrian,1,322568
26,303,175,121,amsterdam,35,austrian,1,322568
27,166,110,77,amsterdam,35,austrian,1,322568
28,326,248,156,amsterdam,35,austrian,1,322568
29,196,109,31,amsterdam,35,austrian,1,322568
30,752,246,160,amsterdam,35,austrian,1,322568
31,157,256,142,amsterdam,35,austrian,1,322568
32,271,81,31,amsterdam,35,austrian,1,322568
33,441,184,105,amsterdam,35,austrian,1,322568
